mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
78008417411,10,29,3,3,38,0,85,0,0,265,0,4,16
64333894545,6,6,7,15,17,1532,0,0,0,506,40,6,4
13824295558,2,8,11,1,45,201,0,0,0,734,250,3,12
45273630343,5,22,11,14,1,0,0,0,0,743,600,15,1
74787265708,11,12,3,0,42,294,0,0,0,747,5000,6,4
41410013881,2,13,5,4,6,1547,0,0,0,734,150,6,1
21845660568,11,31,1,0,24,2355,0,0,0,747,1000,16,16
86422653451,1,2,5,5,36,0,0,0,0,746,250,2,4
73618235013,1,1,1,14,33,279,0,0,0,746,500,4,4
36626567827,3,24,7,21,26,1362,0,0,0,745,30,10,12
61174797890,2,12,9,6,55,3529,0,0,0,733,200,14,3
74091666299,10,7,12,1,53,0,160,0,0,254,1,3,12
78813757560,10,21,4,7,0,2735,129,0,0,689,1,4,5
33037296959,3,13,6,1,57,3350,0,0,0,736,120,14,12
36772493899,4,8,5,17,56,1130,0,4,100,740,0,3,3
68753507682,6,18,2,7,9,1055,0,0,0,235,100,5,16
13482189447,1,23,10,12,5,1178,0,0,0,746,1000,14,10
63925079181,7,25,7,11,59,2673,0,0,0,735,1250,9,5
50728360351,8,3,10,3,59,0,0,0,0,742,300,12,14
15264740572,1,24,3,1,21,2010,0,0,0,746,1000,2,5
74803332273,5,27,8,13,40,383,0,0,0,739,750,9,16
88611092648,8,19,8,3,22,0,0,0,0,741,450,12,6
35849149862,2,8,9,0,21,2636,0,0,0,733,150,4,6
42737550536,7,20,3,10,7,1636,0,0,0,735,1000,14,8
60470005343,4,6,1,22,21,943,0,2,100,740,0,13,11
29190506365,4,7,4,21,37,1522,0,4,50,740,0,7,3
41388748984,5,27,4,22,47,0,0,0,0,743,450,13,1
29113891741,5,9,12,13,23,1015,0,0,0,743,150,11,13
26036149398,4,15,4,17,27,2270,0,1,50,740,0,15,11
49685799868,5,14,4,23,26,230,0,0,0,743,450,13,2
97982456206,6,29,1,14,13,452,0,0,0,192,100,5,13
78079485530,9,3,7,12,35,2987,0,0,0,737,1500,9,14
37025074340,10,6,2,19,11,2757,87,0,0,446,0,4,6
78771569644,1,12,7,12,56,2892,0,0,0,746,750,7,11
37237074763,10,22,9,23,57,0,191,0,0,477,1,11,13
43055154334,8,4,10,20,30,1832,0,0,0,741,750,9,2
14740401362,2,19,6,1,57,2666,0,0,0,734,200,12,8
57992051149,6,8,2,16,5,1154,0,0,0,51,20,9,15
80382100737,5,18,8,18,0,682,0,0,0,743,750,7,2
22634753754,4,29,12,10,4,948,0,4,100,740,0,2,2
98378144212,1,14,8,20,48,0,0,0,0,746,750,11,10
72741612431,6,22,12,13,6,453,0,0,0,171,40,6,4
26995342679,10,24,7,9,3,0,100,0,0,346,0,8,2
73632324524,9,19,5,16,18,997,0,0,0,738,2000,1,10
74375588650,2,11,8,23,21,0,0,0,0,733,200,4,2
89391451733,1,25,9,13,43,1515,0,0,0,746,1250,12,9
90658138745,5,12,12,13,9,1836,0,0,0,739,300,8,4
95126499294,5,8,10,10,43,2900,0,0,0,739,450,2,12
97155985117,7,9,8,4,42,391,0,0,0,735,500,4,14
82458668866,2,14,11,5,39,3322,0,0,0,733,200,11,16
73662892448,11,13,4,21,42,3378,0,0,0,747,2000,3,3
61033744684,10,4,12,1,17,265,87,0,0,668,0,12,5
19413219362,8,9,5,12,36,2033,0,0,0,744,150,3,12
56262350142,7,16,5,16,40,2797,0,0,0,735,500,4,10
40818901299,11,17,9,18,21,2491,0,0,0,747,3000,12,6
38803752079,3,5,5,23,48,2319,0,0,0,736,90,7,1
50155985148,8,26,10,9,52,612,0,0,0,742,750,6,9
95535376437,8,31,8,11,35,0,0,0,0,741,450,9,12
16310973866,9,18,4,7,1,3477,0,0,0,737,1000,16,15
60579514772,6,17,11,8,41,2503,0,0,0,496,80,15,8
63541637533,9,16,6,14,43,3227,0,0,0,738,500,10,13
63345223805,9,28,12,20,58,3058,0,0,0,737,2000,10,7
58430268761,6,9,5,8,2,0,0,0,0,311,60,3,5
13412950530,9,4,9,14,47,1196,0,0,0,738,2500,11,4
59546247851,9,26,7,23,28,1936,0,0,0,738,1500,9,16
23571662295,7,17,12,14,45,133,0,0,0,735,250,12,4
82958698176,5,7,4,10,5,287,0,0,0,739,600,11,15
57076285261,9,29,2,10,53,3261,0,0,0,737,1500,12,8
12483882908,1,24,7,11,48,2356,0,0,0,746,250,12,10
10359263758,7,9,3,15,31,0,0,0,0,735,750,10,10
23400506967,1,23,4,6,46,2729,0,0,0,746,1000,14,3
47365433061,3,25,12,23,31,0,0,0,0,745,150,10,9
91903072384,9,26,4,3,42,1787,0,0,0,738,2000,15,9
60328118088,1,11,7,18,58,3370,0,0,0,746,1000,6,10
24163823294,10,30,3,0,46,37,116,0,0,299,0,3,8
48729264533,6,28,5,7,34,2919,0,0,0,564,80,1,1
41201096674,9,23,2,7,19,0,0,0,0,738,1000,16,5
31436653548,11,31,10,3,41,151,0,0,0,747,4000,2,6
27237678649,3,20,1,16,41,3347,0,0,0,745,150,15,16
29706749546,2,26,6,7,55,40,0,0,0,734,100,12,14
51312149439,1,18,8,17,27,1187,0,0,0,746,250,7,15
20175477947,11,8,11,4,13,140,0,0,0,747,5000,14,16
82215281734,1,8,2,14,33,2783,0,0,0,746,500,4,4
95120274987,2,30,7,14,15,2608,0,0,0,733,50,10,3
94380602598,7,30,11,16,52,205,0,0,0,735,250,11,9
60719015970,3,18,3,8,4,1633,0,0,0,745,150,13,6
65684203356,1,7,2,20,56,644,0,0,0,746,500,16,13
10831846172,5,28,6,13,24,634,0,0,0,739,750,12,8
57535043482,10,19,2,19,8,1379,154,0,0,730,1,5,15
93933275977,7,3,6,22,29,695,0,0,0,735,750,14,1
41719174816,11,13,1,13,37,3200,0,0,0,747,4000,8,15
93164017894,4,25,10,7,7,0,0,2,100,740,0,15,5
55059408456,6,16,3,9,30,2874,0,0,0,660,40,13,2
82593795334,11,10,6,8,42,1162,0,0,0,747,4000,1,15
71392059479,2,8,11,23,45,271,0,0,0,733,50,11,4
92268363114,9,11,2,10,51,2090,0,0,0,737,1000,7,2
79495021652,2,3,3,3,46,710,0,0,0,733,150,16,13
75716544022,6,21,9,10,8,45,0,0,0,533,80,14,13
17361980314,5,4,4,19,31,1431,0,0,0,743,450,9,12
63456200298,9,2,2,2,3,2879,0,0,0,737,1000,1,12
41472262800,9,8,4,14,32,1851,0,0,0,738,1000,11,13
78064921566,9,4,8,0,20,2744,0,0,0,738,1500,7,11
50808776544,1,18,6,1,28,2154,0,0,0,746,250,12,5
62339432902,9,24,2,12,48,2365,0,0,0,737,1000,11,15
18463541922,5,8,4,20,59,1883,0,0,0,739,600,9,4
65288898459,9,7,11,15,36,2059,0,0,0,738,500,14,2
58530518107,1,22,10,16,16,0,0,0,0,746,250,9,11
93279241798,10,22,3,2,54,2750,156,0,0,210,1,16,10
28905517400,5,21,5,21,33,691,0,0,0,739,300,2,9
68661063668,9,15,11,12,12,3080,0,0,0,737,2500,9,2
68663867138,6,3,6,7,52,466,0,0,0,197,40,4,8
20238200545,8,29,10,9,50,0,0,0,0,741,300,14,12
29484350309,2,22,5,9,3,2752,0,0,0,733,150,12,9
97547158720,7,11,6,11,33,3057,0,0,0,735,750,1,5
92458005964,10,31,1,14,33,3319,116,0,0,601,0,4,8
70799619455,4,3,10,1,40,2396,0,4,5,740,0,4,12
74715544322,11,30,3,8,21,2917,0,0,0,747,5000,10,6
45137346191,3,2,11,6,0,940,0,0,0,736,150,12,14
13190595655,7,14,1,17,5,1300,0,0,0,735,750,14,4
56542441276,7,22,1,0,4,1050,0,0,0,735,750,12,5
10676663999,7,31,1,14,51,533,0,0,0,735,250,16,12
35360157326,7,30,10,23,7,2335,0,0,0,735,1000,9,10
69344300089,5,18,11,0,40,0,0,0,0,739,150,12,2
47010048259,4,7,6,15,14,452,0,4,50,740,0,3,12
22823375367,4,27,1,19,13,3028,0,1,10,740,0,6,2
37790968018,4,14,10,16,53,2683,0,3,50,740,0,16,3
96249665437,6,25,3,9,19,1478,0,0,0,667,100,14,1
64505116160,5,23,2,0,4,871,0,0,0,743,150,8,7
66427881951,3,24,2,3,27,809,0,0,0,745,60,1,5
62955106330,8,14,8,14,38,2730,0,0,0,741,750,4,14
59041578532,4,22,4,17,54,1975,0,1,20,740,0,6,3
95396074101,8,11,11,4,36,0,0,0,0,742,750,11,1
91145113052,5,18,3,1,15,0,0,0,0,743,450,6,14
91968058339,3,1,4,23,47,1240,0,0,0,745,120,2,15
44844991757,5,20,2,13,51,0,0,0,0,743,150,12,1
82686109520,9,30,10,10,28,0,0,0,0,738,1500,16,6
94227803022,8,1,11,0,30,3292,0,0,0,741,300,16,6
67312434973,6,17,5,8,45,2272,0,0,0,142,80,4,6
71981446584,2,1,4,15,8,0,0,0,0,734,100,12,8
76622246213,2,26,3,5,17,954,0,0,0,733,200,11,4
44093656587,10,9,2,14,28,1359,88,0,0,25,0,12,11
36863767029,11,28,1,17,47,2263,0,0,0,747,2000,16,1
76558689733,7,21,10,11,8,1037,0,0,0,735,250,14,8
17481839938,2,7,10,4,32,0,0,0,0,734,250,8,12
11527051956,11,31,1,22,15,803,0,0,0,747,3000,2,8
90330828239,4,10,10,13,5,0,0,3,20,740,0,5,9
22309716780,8,28,2,12,11,3522,0,0,0,741,300,15,3
44325895311,9,21,12,9,41,1424,0,0,0,738,2000,1,10
16269269516,7,30,6,1,30,3233,0,0,0,735,1250,11,3
86526431480,5,10,11,16,30,2065,0,0,0,739,750,13,5
77758254417,6,6,8,0,36,0,0,0,0,608,20,1,11
12950004906,2,27,3,7,29,3344,0,0,0,733,100,4,14
86789197471,5,25,5,6,39,2664,0,0,0,743,450,16,4
78859610248,5,18,2,21,57,0,0,0,0,743,300,3,6
45517096578,2,1,3,21,27,157,0,0,0,733,150,6,5
53632514408,6,29,5,17,58,2081,0,0,0,634,80,16,5
36460914566,8,23,11,19,6,1489,0,0,0,741,600,13,8
53634473094,10,1,12,0,17,3224,102,0,0,552,0,4,8
66073052257,4,17,5,5,12,3566,0,2,50,740,0,9,4
65633521459,7,14,9,19,46,2748,0,0,0,735,500,8,13
28300058574,3,29,12,10,45,2680,0,0,0,745,150,13,6
70443880894,5,5,10,0,47,3287,0,0,0,739,750,12,7
35301518475,4,18,6,12,14,938,0,2,100,740,0,9,8
46309893815,4,24,11,1,46,215,0,3,10,740,0,6,13
18076946306,3,1,5,2,49,1948,0,0,0,736,60,9,8
95773385152,10,8,1,8,22,0,77,0,0,147,0,3,4
38303764072,11,15,5,5,39,2214,0,0,0,747,5000,9,15
79908160178,2,25,6,12,48,0,0,0,0,734,100,4,1
10418892828,9,19,1,0,3,2812,0,0,0,738,2000,11,7
76039821000,3,14,4,0,44,3287,0,0,0,736,60,2,12
91064786716,8,3,9,5,1,231,0,0,0,744,300,15,16
37898036161,9,22,8,6,23,0,0,0,0,737,500,16,5
60884322287,3,17,9,14,22,3253,0,0,0,745,30,8,13
23470387620,4,23,4,22,24,3025,0,4,5,740,0,14,12
29270063721,5,29,12,0,25,2129,0,0,0,743,300,16,4
53366117013,2,25,8,14,21,1774,0,0,0,733,50,9,4
81484393038,3,21,8,22,41,3023,0,0,0,745,30,2,7
91886894620,1,10,12,13,7,1754,0,0,0,746,1000,14,15
44814484776,10,24,8,20,14,590,171,0,0,149,1,10,6
98070669834,8,15,5,17,48,417,0,0,0,744,600,12,1
83050175236,9,3,10,22,49,3166,0,0,0,738,1500,1,5
85492275350,10,9,10,19,28,108,182,0,0,4,1,11,16
89544552825,11,23,10,18,25,1875,0,0,0,747,1000,10,14
38596301440,11,17,5,22,21,0,0,0,0,747,5000,9,12
53791970053,11,10,1,5,2,0,0,0,0,747,1000,1,9
88534691899,1,17,11,4,9,2902,0,0,0,746,1000,3,4
77793718177,6,18,12,14,27,316,0,0,0,511,80,14,6
74774362039,8,17,7,23,33,676,0,0,0,742,450,15,11
18373880355,6,16,6,1,27,2833,0,0,0,622,40,2,12
25073531780,4,17,5,14,10,0,0,3,10,740,0,4,12
74585776475,11,31,1,5,52,1004,0,0,0,747,4000,4,14
13794762698,10,2,3,3,34,596,248,0,0,718,1,3,9
37015085384,7,13,7,4,34,494,0,0,0,735,250,14,12
73146981294,6,18,4,23,37,3327,0,0,0,541,100,8,2
33259255269,6,30,1,22,6,1859,0,0,0,618,20,16,14
89375960492,7,8,11,11,9,2811,0,0,0,735,250,14,2
30789628877,8,11,2,9,20,749,0,0,0,744,300,16,2
95334825293,7,23,11,8,25,2897,0,0,0,735,500,4,5
87479337563,2,29,5,0,2,3530,0,0,0,733,100,5,10
72320373867,4,18,5,10,28,2368,0,3,5,740,0,6,1
98080846785,2,30,7,22,33,1966,0,0,0,733,50,15,5
76743429522,5,2,11,20,1,2130,0,0,0,743,750,4,9
50989544580,3,18,9,4,19,2660,0,0,0,736,120,11,10
29743389081,3,15,6,21,43,0,0,0,0,736,150,5,14
48771647353,4,6,4,7,21,1663,0,2,50,740,0,11,11
99542653562,6,19,4,15,25,1885,0,0,0,140,80,6,12
78428863300,5,15,11,15,58,2804,0,0,0,743,300,5,13
67575093617,10,3,4,8,43,223,110,0,0,190,0,16,5
67990478796,8,30,6,14,46,872,0,0,0,744,750,16,14
21300439172,6,19,8,15,0,0,0,0,0,377,20,10,2
87798810970,2,19,5,1,29,0,0,0,0,733,150,11,15
76051570789,7,5,6,10,0,672,0,0,0,735,1000,16,15
30116090163,5,14,5,12,2,1894,0,0,0,739,150,15,9
18798946048,4,22,12,8,37,0,0,2,10,740,0,2,9
11156484937,7,8,12,2,28,103,0,0,0,735,1000,15,3
66334765754,2,3,2,13,20,2242,0,0,0,734,100,13,6
77685466960,7,28,2,0,13,2538,0,0,0,735,1000,7,5
90468850102,8,4,8,19,7,3027,0,0,0,741,300,5,2
95653174983,4,20,4,12,34,1974,0,3,100,740,0,5,9
37966106624,7,30,8,22,50,1439,0,0,0,735,1250,6,16
99053536607,11,16,7,3,18,463,0,0,0,747,4000,14,8
39567547126,10,3,2,1,17,1156,245,0,0,527,1,15,14
25228317397,2,19,11,15,18,0,0,0,0,733,200,12,1
20390884678,5,25,12,3,27,0,0,0,0,743,600,3,16
30472139422,7,9,10,5,9,0,0,0,0,735,750,4,4
37299746146,11,19,3,1,56,0,0,0,0,747,2000,5,7
70898084154,4,17,4,19,33,719,0,1,200,740,0,4,10
52976796917,2,22,1,9,37,371,0,0,0,733,250,14,2
18469242532,11,14,2,16,11,355,0,0,0,747,1000,12,1
65920216669,2,20,5,8,20,3130,0,0,0,733,50,1,6
24577160509,2,12,11,16,5,1427,0,0,0,733,200,3,5
53248710138,3,17,10,0,22,2905,0,0,0,745,120,11,13
69259527398,3,17,10,7,11,3111,0,0,0,745,120,15,8
30191478286,9,1,8,22,25,1572,0,0,0,737,1000,7,2
36899375440,11,21,6,3,48,0,0,0,0,747,1000,2,14
48379319190,3,22,3,15,30,3043,0,0,0,745,90,6,11
16320083532,5,19,5,5,32,2086,0,0,0,743,300,7,13
73117104113,11,21,6,18,56,1937,0,0,0,747,1000,13,4
51689457607,10,21,9,0,33,2479,228,0,0,138,1,15,10
74378662164,6,19,12,7,39,3055,0,0,0,697,20,6,5
51865795767,11,17,8,20,6,3279,0,0,0,747,5000,11,10
38642994742,2,25,12,23,12,3526,0,0,0,734,100,4,10
77131389734,8,30,1,4,23,0,0,0,0,741,300,15,7
93415420304,3,14,12,14,20,3155,0,0,0,745,60,8,6
30828313060,5,24,2,1,16,0,0,0,0,743,450,4,8
26972514186,5,11,1,16,27,2564,0,0,0,743,600,12,8
80214847367,2,17,1,21,37,772,0,0,0,734,200,5,9
95373923720,8,12,6,2,18,3326,0,0,0,741,450,8,15
53014123528,4,13,10,10,47,1990,0,2,20,740,0,6,7
63226867030,9,12,12,7,0,3395,0,0,0,737,1500,16,3
83256030712,11,30,4,16,37,3502,0,0,0,747,2000,2,1
16322531710,11,23,3,0,0,3059,0,0,0,747,2000,1,7
18541742241,8,29,2,4,9,1248,0,0,0,744,600,3,13
28791633040,9,11,9,14,40,2733,0,0,0,737,2000,12,16
82254500057,7,3,6,12,2,3159,0,0,0,735,750,14,16
66732857523,8,20,4,18,17,0,0,0,0,742,600,10,5
66556337065,3,18,2,19,41,1009,0,0,0,736,90,9,5
98190685331,10,5,9,15,20,1070,174,0,0,643,1,7,8
18613771622,10,6,12,3,18,1733,203,0,0,606,1,4,1
96774770155,6,13,11,15,23,709,0,0,0,503,40,11,1
87618358421,4,15,7,0,20,0,0,4,200,740,0,12,16
23408210867,2,28,2,16,49,2210,0,0,0,733,50,9,11
24389501073,9,1,1,18,25,2064,0,0,0,738,2000,13,10
39298534670,1,11,7,20,44,1575,0,0,0,746,1250,13,11
42559117214,8,18,6,15,7,2692,0,0,0,742,300,2,10
57584891511,5,6,3,12,33,0,0,0,0,739,150,1,10
72096677637,5,13,6,2,7,2665,0,0,0,739,600,11,4
30847835314,5,31,10,20,47,2605,0,0,0,739,300,6,7
36522712988,11,16,9,12,41,2247,0,0,0,747,1000,12,15
45850377401,6,7,5,2,53,2780,0,0,0,480,20,3,3
13779320207,1,19,6,2,12,0,0,0,0,746,750,6,16
88358696824,2,27,9,20,26,0,0,0,0,734,100,9,14
65364502451,10,28,5,11,34,1511,111,0,0,493,0,5,13
83733251649,7,10,11,20,11,0,0,0,0,735,500,3,1
52446180010,10,2,7,0,59,2534,221,0,0,682,1,16,8
37125177268,8,4,7,1,38,0,0,0,0,741,600,15,16
61188429922,1,27,6,10,12,2192,0,0,0,746,250,8,16
38610556883,3,25,4,18,0,1532,0,0,0,745,120,3,14
26636756371,6,20,12,18,18,0,0,0,0,707,80,14,12
36451972171,6,9,12,4,16,2010,0,0,0,246,20,14,15
47875812640,3,8,11,22,53,2736,0,0,0,736,30,7,5
83728606160,5,21,12,7,56,952,0,0,0,743,150,5,4
35377892952,8,14,2,2,13,2712,0,0,0,742,150,14,3
98042794142,11,4,7,9,17,0,0,0,0,747,1000,4,2
72094295582,1,31,7,15,49,2208,0,0,0,746,500,10,6
88131060476,10,16,12,20,58,980,226,0,0,373,1,6,5
35050536467,9,25,10,12,26,1197,0,0,0,737,500,11,9
93989448895,11,28,1,7,14,3410,0,0,0,747,1000,13,16
29538407912,11,2,3,6,53,2673,0,0,0,747,5000,16,5
19774827380,11,20,9,21,26,649,0,0,0,747,5000,8,5
92302322737,11,5,10,2,41,1032,0,0,0,747,2000,10,2
95126795007,7,17,4,3,9,2717,0,0,0,735,1250,12,10
20567460557,9,23,3,9,33,912,0,0,0,737,500,16,15
99871038087,5,12,7,20,56,0,0,0,0,743,300,9,16
20207900832,2,7,12,12,34,1283,0,0,0,733,200,10,5
93628143745,5,6,8,21,15,1645,0,0,0,743,450,3,1
81116754328,7,19,9,7,52,1883,0,0,0,735,1000,2,3
82554069168,5,26,2,14,24,0,0,0,0,739,150,2,10
37671844270,1,15,9,5,28,0,0,0,0,746,500,11,2
94249538539,6,6,1,2,19,0,0,0,0,315,40,10,13
64817044184,7,28,6,4,3,2899,0,0,0,735,1250,13,14
65992387291,8,29,6,6,52,2086,0,0,0,741,600,13,14
11242967372,10,25,2,16,35,0,238,0,0,605,1,14,14
52231324451,6,24,10,10,58,3350,0,0,0,322,60,2,2
71361083051,2,13,9,3,17,1157,0,0,0,734,250,7,1
86124254455,10,27,4,22,3,0,123,0,0,330,0,8,7
55178299857,6,20,6,14,14,0,0,0,0,481,80,11,8
86396804197,2,17,9,5,55,2420,0,0,0,734,50,14,8
30394624907,5,11,4,13,37,1790,0,0,0,739,300,12,3
86166741687,5,29,1,20,25,957,0,0,0,743,750,13,11
24620338715,2,23,3,22,42,1580,0,0,0,733,250,6,2
61737931344,8,18,6,5,18,0,0,0,0,741,300,15,1
78489616417,2,13,2,1,28,87,0,0,0,733,100,2,13
38897030544,10,4,12,16,1,1134,158,0,0,253,1,4,4
17760314743,1,13,6,9,30,350,0,0,0,746,500,1,16
98713792651,2,4,12,1,48,0,0,0,0,733,150,5,6
76853980021,3,18,11,17,17,0,0,0,0,745,60,5,6
81134836415,1,3,3,7,17,2149,0,0,0,746,1000,6,3
63413176162,8,16,1,6,13,765,0,0,0,741,600,14,14
89580315724,1,30,9,11,55,0,0,0,0,746,1250,7,7
94687169035,10,23,12,13,20,2852,190,0,0,278,1,16,6
76014372080,10,31,5,17,15,1998,135,0,0,514,1,1,9
64402545878,8,21,1,6,37,0,0,0,0,742,450,2,2
34586969205,1,22,12,23,22,1090,0,0,0,746,250,15,13
44120183698,4,2,7,5,41,1000,0,3,100,740,0,11,13
64393522234,9,11,2,17,58,760,0,0,0,738,1500,13,2
16522658277,6,29,1,9,14,3263,0,0,0,372,100,4,10
81587331453,8,30,6,10,45,0,0,0,0,744,450,8,11
43388565380,9,2,11,15,51,1769,0,0,0,737,1000,6,16
23566049686,10,21,6,2,6,1513,244,0,0,590,1,3,4
48505588517,8,11,2,22,17,357,0,0,0,744,300,3,13
48447249719,1,25,4,21,24,3388,0,0,0,746,250,3,10
52954578225,3,29,4,5,7,0,0,0,0,736,90,6,11
97576785771,6,23,2,6,31,0,0,0,0,293,80,9,2
19728948472,8,30,12,1,37,0,0,0,0,744,750,6,15
93755776717,7,4,10,22,22,416,0,0,0,735,500,7,7
92077175377,5,30,5,20,24,0,0,0,0,739,600,7,2
63609555505,7,7,6,23,47,2654,0,0,0,735,1250,10,9
39951364959,2,18,2,3,51,0,0,0,0,734,100,2,5
26721087263,5,4,5,3,42,466,0,0,0,739,150,3,8
10181123513,2,27,5,11,21,2958,0,0,0,734,50,6,8
62628152822,5,22,5,22,22,0,0,0,0,739,600,1,12
45469140782,5,18,12,1,18,771,0,0,0,743,750,10,10
57725342388,11,30,7,13,12,0,0,0,0,747,4000,15,5
54259988137,11,10,12,8,58,610,0,0,0,747,1000,11,14
66314416422,8,15,11,17,54,2805,0,0,0,741,450,2,13
83240816539,11,6,12,7,0,210,0,0,0,747,2000,9,9
59210629596,7,28,5,12,17,0,0,0,0,735,750,9,3
25859638188,5,22,10,11,29,214,0,0,0,739,750,7,13
81212295282,9,12,4,13,40,2746,0,0,0,737,2500,4,11
73720615994,3,18,8,22,6,1245,0,0,0,745,150,16,7
58436199639,1,6,5,6,27,2958,0,0,0,746,1000,15,3
39185913712,9,24,1,9,21,358,0,0,0,737,2000,10,11
82506491065,3,6,2,22,46,1293,0,0,0,736,30,5,14
47089110278,2,13,2,17,23,1450,0,0,0,733,100,10,16
45242421037,9,11,9,11,0,2998,0,0,0,737,1500,9,7
32761400383,9,13,2,1,46,583,0,0,0,738,500,8,3
78024516949,7,15,8,8,26,0,0,0,0,735,1000,14,9
96651461142,6,27,7,23,31,984,0,0,0,449,60,1,11
25298560690,9,27,11,7,47,3175,0,0,0,737,2500,5,11
86109148159,9,16,12,21,10,198,0,0,0,737,2500,8,14
23759304647,10,13,1,18,35,1482,174,0,0,721,1,2,10
14250766884,11,24,7,6,11,2387,0,0,0,747,4000,6,4
67961024260,8,5,9,14,52,705,0,0,0,744,150,11,8
65436695810,5,20,6,9,40,0,0,0,0,743,300,10,2
55559627900,6,3,5,17,12,874,0,0,0,678,40,9,7
31429735143,1,31,5,1,41,3315,0,0,0,746,1250,2,15
44302562371,8,9,3,1,43,893,0,0,0,742,600,7,16
86105605607,8,3,5,2,50,2124,0,0,0,744,450,14,1
90962425242,3,14,11,6,24,2573,0,0,0,745,150,11,6
19862258256,1,8,4,7,34,2744,0,0,0,746,250,12,9
10130262739,1,13,11,8,17,2010,0,0,0,746,250,12,14
55256264913,5,5,8,19,45,2864,0,0,0,743,150,8,4
20098302457,3,27,10,23,34,18,0,0,0,745,60,5,16
91275683814,4,19,7,7,29,2959,0,2,5,740,0,7,3
29320034982,10,28,8,22,16,1656,93,0,0,88,0,1,10
81344776135,8,27,1,12,3,110,0,0,0,742,450,2,3
44198354205,3,8,2,6,41,2900,0,0,0,736,150,4,9
76761130219,4,1,3,1,47,1653,0,2,20,740,0,6,5
67896937502,4,8,4,6,30,768,0,3,50,740,0,9,2
93309585295,5,28,10,3,51,1511,0,0,0,739,750,16,12
85747650132,8,28,1,21,21,3296,0,0,0,744,450,2,6
28866224319,2,26,12,10,20,3213,0,0,0,733,100,2,3
40437501062,6,8,10,17,34,274,0,0,0,6,20,10,12
45773662796,10,23,5,8,39,1595,131,0,0,584,1,1,8
62186039300,2,10,4,9,47,3418,0,0,0,733,50,9,9
84688477043,1,4,1,1,55,812,0,0,0,746,1250,12,8
14449161578,1,20,3,15,0,0,0,0,0,746,500,2,6
64771346605,9,25,5,3,17,2507,0,0,0,737,2000,13,14
60076015140,8,30,10,18,10,3255,0,0,0,744,450,15,14
69849331889,3,26,10,2,41,2199,0,0,0,736,60,16,15
10157425723,1,7,4,19,5,2274,0,0,0,746,750,9,14
11007804757,5,13,1,15,34,1796,0,0,0,743,150,13,14
86145939293,3,5,1,12,8,612,0,0,0,736,30,8,9
99706711935,7,31,1,15,25,0,0,0,0,735,250,6,2
22469857100,8,3,2,20,37,854,0,0,0,742,150,13,9
91976768396,3,9,1,14,15,3130,0,0,0,736,120,10,11
36081822662,7,18,6,17,55,1954,0,0,0,735,500,11,3
73372769806,9,12,8,15,7,717,0,0,0,737,2500,7,13
21541428479,11,22,5,3,7,0,0,0,0,747,1000,6,15
54187830843,9,23,10,12,19,1302,0,0,0,738,500,10,8
74360498212,1,30,9,19,42,0,0,0,0,746,500,10,6
35456277157,5,9,3,18,36,1404,0,0,0,739,750,12,4
31783501597,6,11,5,3,22,0,0,0,0,382,20,10,1
88417390063,9,28,12,4,4,371,0,0,0,737,2000,5,6
20327793956,10,17,4,21,57,1540,214,0,0,135,1,16,15
74409986205,3,21,9,9,29,0,0,0,0,745,150,6,15
35525986353,7,24,6,18,23,1359,0,0,0,735,250,11,6
60425773122,5,8,3,1,25,0,0,0,0,739,300,5,13
77593794100,5,23,1,1,33,2219,0,0,0,739,300,4,11
91538376830,11,17,12,9,54,1518,0,0,0,747,2000,14,14
44262756787,8,11,5,2,50,1287,0,0,0,744,450,6,4
59906886455,7,28,2,20,49,921,0,0,0,735,1000,3,9
14364669381,4,25,10,15,55,823,0,1,100,740,0,13,7
31849787019,5,3,5,21,47,1946,0,0,0,739,450,15,2
34383008187,6,16,7,6,12,166,0,0,0,162,40,7,11
77356706942,9,11,7,8,36,0,0,0,0,737,1500,4,14
60250408591,7,18,9,22,0,1418,0,0,0,735,500,4,7
63179687466,11,28,9,16,11,2159,0,0,0,747,1000,1,13
93048152812,3,14,11,9,4,2686,0,0,0,745,90,6,8
16736899650,4,17,6,9,25,1291,0,1,50,740,0,2,7
91166889923,4,16,1,13,6,0,0,4,5,740,0,3,8
44310193603,3,19,4,12,13,238,0,0,0,736,30,15,2
42029749222,3,24,3,16,52,3106,0,0,0,745,90,16,10
51128013729,1,21,12,23,42,496,0,0,0,746,750,8,10
44164782463,2,7,8,0,12,0,0,0,0,733,50,6,6
39961948326,1,5,5,15,48,1946,0,0,0,746,1250,1,3
38291775384,4,12,7,15,55,0,0,2,100,740,0,12,9
52329056093,1,27,7,3,15,335,0,0,0,746,1000,8,5
27908757496,1,10,3,15,22,17,0,0,0,746,500,8,5
19424082476,6,3,2,15,56,1427,0,0,0,285,60,8,9
72117093194,5,19,9,14,7,0,0,0,0,739,600,4,13
47100340688,8,6,8,0,53,1357,0,0,0,744,150,13,7
97704749327,4,9,4,15,32,451,0,3,150,740,0,5,4
29434193012,3,10,9,10,55,0,0,0,0,736,150,3,15
78814575864,2,27,9,10,31,1486,0,0,0,734,200,6,13
90333234955,8,14,7,14,29,3193,0,0,0,741,750,9,3
60295879925,1,19,1,3,44,398,0,0,0,746,1000,9,8
