activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
906035,89464413283,text,2/1/2020,23:16,0:26:48,181,,,42852620533,1.44,Caloocan,14
108624,60951287032,facebook,1/16/2020,13:05,,,,,facebook.com,1000,Paranaque,5
310870,95779840206,load,1/15/2020,3:48,0:07:52,,GoSakto50,50,loading,,Marikina,12
259399,12337150911,twitter,6/11/2020,9:48,0:18:33,,,,twitter.com,250,Caloocan,14
615296,17519590210,facebook,6/25/2020,10:30,0:23:57,,,,facebook.com,750,Manila,7
674687,74555362658,twitter,9/19/2020,9:25,0:52:21,,,,twitter.com,1250,Malabon,9
692265,50739707846,load,4/8/2020,20:12,0:42:48,,Regular Load,20,loading,,Pasay,9
650821,64348374097,online_support,10/30/2020,21:46,0:48:53,,,,finance_support,60,Taguig,14
470928,34261469501,facebook,11/29/2020,20:58,0:22:44,,,,facebook.com,750,Paranaque,9
273288,94510517587,online_consultation,3/8/2020,23:53,0:30:44,,,,medical_consultation,750,Muntinlupa,6
867581,85464938112,youtube,4/6/2020,23:13,0:14:23,,,,youtube.com,2000,Quezon City,16
931306,40825572479,load,6/21/2020,22:07,0:11:43,,GoSakto50,10,loading,,Paranaque,3
908058,24836898768,load,2/26/2020,19:01,0:17:28,,GoSakto70,150,loading,,San Juan,4
179658,90965454979,facebook,5/12/2020,9:49,0:15:39,,,,facebook.com,250,Caloocan,11
877496,18705005731,bank,11/21/2020,21:31,0:07:21,,,,bpi,50,Las Pinas,7
103627,57259542736,call,12/29/2020,11:21,0:39:53,,,,47408846511,40,Caloocan,10
953247,97359669476,bank,7/7/2020,3:46,0:57:22,,,,bdo,250,Pasay,6
816903,52821731914,online_consultation,5/11/2020,8:18,0:45:14,,,,medical_consultation,450,Muntinlupa,9
640269,86780706806,call,8/19/2020,3:47,0:02:52,,,,95782401124,100,Malabon,6
340000,63676022666,facebook,12/25/2020,21:34,,,,,facebook.com,500,Pasay,2
833245,80355932966,facebook,6/7/2020,19:58,,,,,facebook.com,1000,Valenzuela,12
113359,38437881194,call,4/4/2020,8:37,0:45:30,,,,48419826003,40,Taguig,2
157082,24204743356,online_support,12/12/2020,21:14,0:00:47,,,,technical_support,60,Caloocan,1
265514,71830659069,text,3/15/2020,22:54,0:22:57,88,,,83338492419,0.73,Manila,11
947568,39080518166,online_consultation,5/22/2020,0:31,0:26:41,,,,school_consultation,600,Pasig,9
808057,39063684040,load,12/19/2020,1:25,0:45:31,,GoSakto50,200,loading,,Quezon City,8
499323,42711038374,call,7/31/2020,1:22,0:15:45,,,,77842359185,40,Muntinlupa,10
134894,82742411962,online_game,6/10/2020,8:25,0:42:10,,,,game a,2500,Makati,10
803236,87630401250,twitter,11/29/2020,13:08,0:37:53,,,,twitter.com,250,Marikina,13
453073,46532809495,online_consultation,11/5/2020,11:27,0:19:51,,,,school_consultation,150,Paranaque,12
180184,92931941072,load,8/5/2020,3:43,0:47:15,,GoSakto50,100,loading,,Quezon City,2
354158,46788658356,twitter,8/31/2020,3:55,0:52:15,,,,twitter.com,1000,Las Pinas,10
146621,91503198284,load,6/21/2020,2:18,0:55:10,,GoSakto90,10,loading,,Navotas,5
294265,25182680665,bank,8/31/2020,9:58,0:14:37,,,,bdo,150,Las Pinas,2
768583,78052585349,load,7/11/2020,7:55,0:04:16,,Regular Load,10,loading,,Navotas,16
211509,32640850381,online_support,4/25/2020,3:58,0:04:42,,,,technical_support,150,San Juan,12
151243,94869806631,facebook,6/3/2020,19:27,0:52:53,,,,facebook.com,500,Mandaluyong,11
905159,21785666416,facebook,6/15/2020,7:28,0:33:54,,,,facebook.com,1000,Paranaque,9
945195,17337431206,youtube,1/19/2020,21:35,0:17:12,,,,youtube.com,1000,Pasay,6
344191,75565149177,online_support,4/24/2020,10:15,0:47:50,,,,finance_support,30,Pasay,12
383508,84426670293,twitter,1/27/2020,22:45,0:06:31,,,,twitter.com,250,Mandaluyong,1
523568,50993482883,facebook,8/20/2020,13:55,0:56:59,,,,facebook.com,1250,Valenzuela,15
773514,32256217414,online_game,6/15/2020,18:47,0:54:53,,,,game a,2500,Pasig,10
201678,36978680224,online_consultation,10/23/2020,21:51,0:53:14,,,,school_consultation,600,Las Pinas,11
409120,53236350143,twitter,9/15/2020,8:53,0:43:25,,,,twitter.com,1250,Marikina,11
900553,69363420823,online_support,9/2/2020,19:13,0:26:40,,,,finance_support,120,Valenzuela,4
738625,39933128311,bank,7/31/2020,8:38,0:25:58,,,,bdo,200,Pasay,12
394464,13800935640,online_consultation,3/21/2020,11:04,0:02:51,,,,technical_consultation,450,Pasay,8
135168,22340095966,load,12/10/2020,14:30,0:47:32,,GoSakto70,50,loading,,Caloocan,6
440709,92464589297,load,11/13/2020,8:33,0:36:12,,GoSakto90,150,loading,,Mandaluyong,6
725839,65087402311,youtube,8/31/2020,0:28,0:46:14,,,,youtube.com,1000,Muntinlupa,10
997792,26096873053,online_support,10/8/2020,13:46,0:14:31,,,,technical_support,60,Mandaluyong,1
731949,85809671029,online_consultation,5/16/2020,12:22,0:45:16,,,,school_consultation,450,Pasig,13
983252,98161505659,online_shopping,5/30/2020,13:30,,,,,shopee,300,Muntinlupa,12
909705,54072942843,online_game,10/11/2020,5:46,,,,,game a,1500,Navotas,5
224865,76775874759,bank,7/25/2020,16:16,,,,,bdo,200,Muntinlupa,9
819868,93391654487,facebook,2/17/2020,17:48,0:47:51,,,,facebook.com,1250,San Juan,12
451689,52080201618,online_support,12/24/2020,22:57,0:26:28,,,,technical_support,90,Taguig,14
271157,31294099391,online_game,6/20/2020,21:00,0:07:10,,,,game b,2500,Muntinlupa,15
287613,84572242274,online_consultation,8/15/2020,10:58,0:55:50,,,,school_consultation,150,Marikina,6
335594,30924269784,text,5/30/2020,23:23,0:40:13,136,,,50480737955,1.1,Muntinlupa,2
563590,58397196340,online_game,5/5/2020,20:22,,,,,game a,2000,Caloocan,15
365814,64426361817,online_support,11/14/2020,12:54,0:04:22,,,,finance_support,120,Valenzuela,1
806457,46659451278,online_support,11/17/2020,10:15,0:59:23,,,,finance_support,30,Muntinlupa,2
422976,20547835016,call,2/17/2020,23:44,,,,,85213539808,100,Paranaque,12
883321,71712906349,load,10/4/2020,7:21,0:56:59,,GoSakto90,50,loading,,Manila,13
146812,42634965883,text,8/9/2020,11:57,0:57:49,96,,,63634440530,0.79,Pasay,5
136994,24156333225,text,2/29/2020,13:00,0:51:44,108,,,53236350143,0.85,Manila,9
234748,43389720374,online_shopping,8/17/2020,7:10,0:41:54,,,,lazada,750,Quezon City,12
310581,64136354493,bank,11/21/2020,22:37,,,,,bdo,50,Las Pinas,16
114890,56913338297,online_consultation,1/21/2020,14:37,0:53:17,,,,technical_consultation,450,Quezon City,8
956962,78282512632,load,6/23/2020,13:24,0:01:35,,Regular Load,150,loading,,Las Pinas,8
913660,61978960643,twitter,11/10/2020,11:42,0:32:49,,,,twitter.com,1250,Valenzuela,11
541038,90143668610,call,5/16/2020,7:33,0:12:10,,,,47841389688,60,Pasay,11
641028,12588602889,text,5/30/2020,17:05,,149,,,73972593386,1.2,Marikina,5
516794,45111591385,bank,6/18/2020,6:23,,,,,bdo,100,Pasig,8
315406,59935199967,bank,1/16/2020,17:49,0:55:39,,,,bpi,50,Pasig,3
920323,73972593386,bank,8/17/2020,23:13,0:55:29,,,,bdo,200,Taguig,14
662267,80903365294,twitter,8/29/2020,6:46,0:18:50,,,,twitter.com,500,Taguig,4
329304,50028055644,online_support,3/30/2020,9:48,0:00:47,,,,technical_support,120,San Juan,1
926912,40926846900,online_consultation,9/14/2020,3:01,0:51:13,,,,school_consultation,450,Las Pinas,14
401049,48299467851,youtube,1/11/2020,20:14,0:08:10,,,,youtube.com,5000,Las Pinas,15
716742,49346211815,bank,2/12/2020,21:29,0:39:48,,,,bpi,200,Caloocan,14
101026,25265933038,online_consultation,7/30/2020,4:46,0:58:49,,,,school_consultation,750,Malabon,12
387615,43275399921,online_game,1/30/2020,10:36,0:53:33,,,,game b,1000,Mandaluyong,7
260158,36222386703,online_consultation,5/22/2020,8:36,0:56:40,,,,technical_consultation,150,Taguig,3
918683,99910043255,bank,2/6/2020,23:37,,,,,bpi,250,Quezon City,16
235345,39273904553,online_game,11/21/2020,22:50,0:04:56,,,,game a,500,Marikina,6
742580,68179524352,online_game,4/12/2020,7:32,0:31:19,,,,game b,1000,San Juan,3
128668,31618627789,youtube,11/12/2020,21:31,0:44:46,,,,youtube.com,4000,Pasay,15
547600,33933116696,online_support,4/23/2020,22:24,0:42:16,,,,technical_support,120,Manila,3
677253,46580699794,call,3/8/2020,16:23,,,,,64191708576,60,Quezon City,8
611707,59200292420,facebook,7/12/2020,9:54,0:03:16,,,,facebook.com,250,Marikina,4
578304,22740051866,text,8/4/2020,9:30,0:42:24,168,,,21513310482,1.34,Malabon,3
586252,91182077705,text,8/1/2020,4:21,0:33:16,193,,,93032639540,1.54,Pasig,5
658115,56714681450,online_game,1/15/2020,8:01,0:17:26,,,,game a,500,Las Pinas,7
888213,84105097097,youtube,3/18/2020,6:54,,,,,youtube.com,5000,Mandaluyong,7
114862,74994609497,facebook,5/25/2020,18:59,0:53:17,,,,facebook.com,1000,San Juan,10
420013,84531779524,load,9/17/2020,10:19,,,GoSakto70,150,loading,,Taguig,15
486222,21750560136,youtube,5/3/2020,18:48,0:29:57,,,,youtube.com,3000,Paranaque,13
267416,75344901536,twitter,1/30/2020,12:03,0:48:51,,,,twitter.com,1000,Las Pinas,16
193350,36690511389,facebook,10/11/2020,13:56,,,,,facebook.com,1250,Quezon City,2
329355,32499417313,call,11/22/2020,1:01,0:25:47,,,,16860652531,40,Paranaque,16
633601,14935604613,online_shopping,10/2/2020,22:17,0:43:33,,,,lazada,450,Las Pinas,14
388495,53045412833,online_shopping,11/14/2020,5:32,0:03:57,,,,shopee,450,Paranaque,13
902704,48999681935,online_shopping,6/1/2020,13:46,0:40:35,,,,lazada,300,Quezon City,6
143342,78946130667,online_support,1/23/2020,6:14,0:54:37,,,,technical_support,120,Quezon City,3
847697,33196935619,text,2/15/2020,3:49,0:30:49,223,,,22316516096,1.76,Quezon City,8
410015,58986468313,call,11/9/2020,7:40,0:40:48,,,,93850641556,20,San Juan,7
786896,11804622211,youtube,3/27/2020,0:13,0:58:21,,,,youtube.com,2000,Malabon,10
838573,51817011690,twitter,10/11/2020,7:48,0:55:46,,,,twitter.com,750,Quezon City,15
228397,13314447864,load,12/5/2020,23:33,0:59:25,,GoSakto90,200,loading,,Las Pinas,3
989411,72548042844,online_shopping,1/12/2020,20:20,0:33:31,,,,lazada,750,Manila,2
328034,47905400747,text,3/12/2020,16:50,0:45:10,195,,,77357957118,1.55,Muntinlupa,5
446229,18450089251,online_consultation,9/12/2020,11:05,0:29:22,,,,school_consultation,150,Valenzuela,6
920061,48555551364,twitter,1/6/2020,5:20,0:18:39,,,,twitter.com,500,Pasay,16
601437,24656187974,load,12/18/2020,7:24,0:19:32,,GoSakto50,200,loading,,Marikina,14
440310,32068194813,call,1/7/2020,7:08,,,,,26136366610,20,Navotas,10
162235,46574189405,online_consultation,1/6/2020,23:56,0:13:55,,,,medical_consultation,450,San Juan,6
203205,70025144584,twitter,3/30/2020,5:35,0:21:47,,,,twitter.com,1000,Valenzuela,3
959854,44144602134,load,7/21/2020,3:19,0:45:11,,GoSakto90,150,loading,,Mandaluyong,1
356960,85213539808,bank,10/5/2020,20:58,0:00:36,,,,bpi,100,Marikina,8
480209,43167927162,call,2/21/2020,18:16,,,,,44950201817,20,Pasig,14
149243,44375592524,bank,7/8/2020,4:23,0:43:59,,,,bpi,50,Muntinlupa,5
960045,66021281921,bank,3/12/2020,13:33,0:50:30,,,,bdo,200,Quezon City,8
730251,68375224131,online_game,2/6/2020,19:31,0:38:24,,,,game a,2000,Marikina,8
744080,34104824147,load,12/11/2020,4:43,0:11:22,,GoSakto70,5,loading,,Valenzuela,2
778257,87101306033,call,5/5/2020,15:19,0:46:24,,,,76485428864,20,Makati,8
928801,80749699012,load,5/5/2020,12:03,0:26:33,,GoSakto70,5,loading,,San Juan,5
241112,43396259936,online_game,12/10/2020,12:40,0:20:37,,,,game a,1000,Navotas,1
625940,11016532592,online_consultation,11/2/2020,2:49,,,,,technical_consultation,450,Paranaque,12
603484,93032639540,online_shopping,1/31/2020,1:59,0:13:41,,,,shopee,450,Malabon,1
347302,60866014819,twitter,11/12/2020,10:44,,,,,twitter.com,750,Pasig,11
100136,48096559657,load,5/27/2020,17:34,0:44:42,,GoSakto90,20,loading,,Malabon,4
586259,33426899843,twitter,6/26/2020,10:48,0:53:24,,,,twitter.com,1250,Caloocan,13
837982,70141521825,text,5/25/2020,9:22,0:42:37,178,,,84380976592,1.41,Malabon,15
361866,23272540985,load,2/11/2020,0:08,,,Regular Load,5,loading,,Taguig,2
622207,50339249194,online_consultation,1/11/2020,20:04,0:23:33,,,,technical_consultation,150,Pasig,14
782715,86270187965,bank,9/3/2020,3:29,,,,,bdo,150,Mandaluyong,7
577000,81983701615,call,10/28/2020,12:14,0:48:42,,,,78319115013,80,Quezon City,13
996884,11273905935,bank,7/21/2020,10:31,0:43:10,,,,bpi,250,Paranaque,6
416087,69548626945,online_support,5/22/2020,6:03,,,,,finance_support,30,Valenzuela,1
736630,92387735495,facebook,8/11/2020,14:21,0:43:13,,,,facebook.com,250,Paranaque,13
472454,38405067453,text,11/25/2020,8:27,0:16:54,239,,,67848140553,1.89,Navotas,13
407297,31459779280,online_support,8/21/2020,10:19,0:09:20,,,,finance_support,30,Muntinlupa,6
879998,26426837618,bank,7/17/2020,3:51,0:59:39,,,,bpi,200,Pasig,2
115834,42852620533,bank,6/19/2020,18:24,,,,,bpi,100,Mandaluyong,5
960017,22755758585,online_consultation,8/25/2020,18:48,0:40:51,,,,technical_consultation,300,Taguig,8
395979,88648605450,bank,5/7/2020,17:30,0:43:29,,,,bdo,100,Mandaluyong,2
943797,50480737955,online_shopping,12/28/2020,17:53,0:57:39,,,,lazada,450,Taguig,4
423056,28656077148,bank,3/14/2020,21:03,,,,,bpi,150,Quezon City,13
390149,76301575798,online_shopping,12/13/2020,13:40,0:33:50,,,,shopee,600,Malabon,11
346490,33714569344,facebook,3/31/2020,17:54,0:45:27,,,,facebook.com,250,Valenzuela,10
668585,94030271974,online_consultation,4/2/2020,4:19,0:16:19,,,,school_consultation,150,Mandaluyong,11
491307,79663877657,online_shopping,3/31/2020,9:34,0:12:20,,,,shopee,600,Quezon City,6
989314,39162912709,call,6/6/2020,16:28,,,,,66287102437,20,Manila,10
681854,75073728113,online_shopping,6/26/2020,19:23,0:56:25,,,,shopee,300,Pasay,10
101601,93731594051,online_game,10/12/2020,7:38,,,,,game b,1500,Marikina,2
550400,75451043735,call,6/2/2020,19:38,0:44:32,,,,89537266426,100,Muntinlupa,8
935006,62153175965,call,8/13/2020,16:25,0:02:28,,,,62161271327,20,Las Pinas,15
606938,37326641015,online_game,8/24/2020,13:57,0:02:54,,,,game b,2000,Caloocan,14
214508,76352928096,youtube,9/17/2020,7:36,0:39:10,,,,youtube.com,3000,Malabon,12
600879,78889626557,facebook,1/26/2020,19:48,0:23:57,,,,facebook.com,500,Quezon City,11
365365,56607687892,load,5/27/2020,14:46,0:23:38,,GoSakto50,100,loading,,Paranaque,1
468639,76542108534,bank,4/28/2020,22:31,,,,,bpi,100,Marikina,10
335121,27327384911,facebook,4/25/2020,1:48,0:35:41,,,,facebook.com,250,Taguig,7
997278,87207517034,online_consultation,3/8/2020,10:19,0:30:18,,,,school_consultation,750,Taguig,12
446518,68549530965,text,9/5/2020,2:46,0:14:32,154,,,32654189830,1.23,Pasay,8
997220,96766045391,youtube,5/9/2020,11:57,0:57:47,,,,youtube.com,4000,Navotas,6
227879,84380976592,bank,7/14/2020,16:15,0:23:12,,,,bpi,100,Pasig,4
284934,84679081894,text,3/5/2020,9:34,0:25:12,227,,,37359754644,1.8,Las Pinas,5
534853,70630502330,online_support,12/20/2020,15:52,0:14:21,,,,technical_support,120,Pasig,9
712300,14655971314,facebook,12/9/2020,10:29,0:27:26,,,,facebook.com,1250,Pasay,8
906841,88643391239,youtube,6/4/2020,13:50,0:47:54,,,,youtube.com,4000,Malabon,12
419307,70436181809,bank,6/6/2020,2:58,0:49:20,,,,bdo,150,Quezon City,4
658236,86956982750,text,11/8/2020,21:27,0:23:40,95,,,81176809915,0.78,Las Pinas,10
919689,46359294662,online_consultation,10/2/2020,15:01,0:19:33,,,,school_consultation,450,Makati,3
371290,63413430333,online_support,1/24/2020,4:15,0:31:30,,,,finance_support,120,Caloocan,3
550644,20476286846,bank,5/7/2020,17:14,0:05:30,,,,bpi,100,Manila,13
834957,99696774298,facebook,7/20/2020,21:37,0:43:21,,,,facebook.com,500,Manila,4
457672,34819736362,facebook,4/1/2020,12:37,,,,,facebook.com,750,Caloocan,11
279453,90917222591,twitter,10/13/2020,13:25,0:54:41,,,,twitter.com,250,Muntinlupa,10
631575,30958615920,online_game,10/15/2020,6:45,0:27:21,,,,game b,2500,Navotas,15
273297,52860040655,text,5/14/2020,6:56,0:15:42,117,,,97290264583,0.94,Caloocan,16
132312,78127914346,facebook,9/14/2020,22:53,,,,,facebook.com,250,Quezon City,7
364430,76010464663,text,12/14/2020,16:28,0:23:32,69,,,15931690954,0.56,Pasay,14
978200,60731296777,online_game,4/29/2020,22:19,0:23:37,,,,game b,2500,Marikina,1
413448,43410873172,online_shopping,1/7/2020,4:50,0:26:56,,,,shopee,150,Makati,7
303704,68590761745,online_support,1/31/2020,7:03,0:06:28,,,,finance_support,150,Paranaque,13
342082,51625684025,online_shopping,3/31/2020,14:54,0:50:55,,,,shopee,450,Las Pinas,7
758384,55585169628,twitter,9/22/2020,20:49,,,,,twitter.com,1250,Manila,4
690825,60007053340,load,4/25/2020,17:47,0:08:49,,Regular Load,100,loading,,Manila,4
501072,96970438070,bank,4/18/2020,0:43,0:19:30,,,,bpi,250,Manila,9
768905,12356324657,online_shopping,6/22/2020,9:13,,,,,lazada,150,Mandaluyong,9
172883,88502469838,call,4/15/2020,0:07,0:51:31,,,,92379306924,100,Malabon,3
838016,43137837972,facebook,11/13/2020,2:11,0:47:57,,,,facebook.com,1000,Quezon City,10
971476,91386353702,youtube,6/22/2020,10:19,0:43:33,,,,youtube.com,1000,Pasay,9
477727,13388216328,online_support,10/23/2020,3:50,0:12:18,,,,finance_support,120,Caloocan,15
737157,79326386307,bank,4/28/2020,5:23,0:40:24,,,,bpi,200,Malabon,15
910733,87383062373,twitter,2/25/2020,4:06,,,,,twitter.com,1000,Manila,1
750921,44695315400,youtube,2/9/2020,3:54,0:43:19,,,,youtube.com,1000,Paranaque,7
752203,40476286585,twitter,6/16/2020,1:02,0:58:29,,,,twitter.com,1000,Mandaluyong,11
499568,46486819748,online_consultation,3/18/2020,12:40,0:58:16,,,,medical_consultation,750,Taguig,15
982346,65330642375,online_game,10/30/2020,0:58,,,,,game a,1500,Mandaluyong,9
770645,70467673574,online_game,5/11/2020,11:17,0:30:39,,,,game a,2000,San Juan,8
505118,97419233048,youtube,7/5/2020,3:31,0:02:28,,,,youtube.com,2000,Navotas,13
169832,32724532328,online_consultation,10/14/2020,19:16,0:59:44,,,,school_consultation,750,Las Pinas,5
960427,51392982175,bank,11/17/2020,16:25,0:08:11,,,,bpi,250,Navotas,14
748994,83877537095,youtube,3/23/2020,3:41,0:06:41,,,,youtube.com,4000,Malabon,16
612662,72419977090,online_consultation,9/26/2020,3:18,0:36:28,,,,school_consultation,450,Taguig,9
192558,82312925004,online_consultation,5/20/2020,3:50,0:12:27,,,,technical_consultation,150,Pasig,13
189156,58596349272,youtube,10/20/2020,16:20,0:55:33,,,,youtube.com,5000,Muntinlupa,10
617661,22467498980,online_shopping,1/26/2020,20:17,,,,,lazada,300,Caloocan,9
761694,73728255058,youtube,11/27/2020,21:06,0:20:23,,,,youtube.com,2000,San Juan,2
381543,83873538859,bank,9/7/2020,22:34,0:58:53,,,,bdo,250,Malabon,6
892012,11472054455,facebook,5/29/2020,12:16,0:01:48,,,,facebook.com,750,Taguig,1
458856,74695751162,online_consultation,10/25/2020,9:50,0:17:10,,,,medical_consultation,150,Mandaluyong,9
773987,41000946229,text,12/4/2020,14:22,0:09:22,229,,,27224349580,1.8,Navotas,13
831707,42209414782,online_consultation,11/1/2020,8:14,0:15:22,,,,school_consultation,750,Valenzuela,13
708355,55110895990,online_consultation,4/27/2020,14:39,0:10:56,,,,technical_consultation,750,Pasay,14
871198,27544651355,online_support,7/23/2020,9:34,,,,,finance_support,90,Pasay,1
101938,65398517382,facebook,7/5/2020,9:12,,,,,facebook.com,1000,Malabon,16
681893,76764042669,youtube,8/18/2020,8:31,0:02:40,,,,youtube.com,3000,Quezon City,5
892762,63163128955,youtube,10/10/2020,11:57,,,,,youtube.com,5000,Pasig,10
449533,59049362185,youtube,7/25/2020,19:45,0:09:50,,,,youtube.com,4000,San Juan,2
308426,39054750061,online_support,2/27/2020,7:16,,,,,finance_support,150,Pasay,16
580952,10239382214,online_support,3/18/2020,15:13,0:11:46,,,,finance_support,120,Valenzuela,4
306101,15715408267,text,12/11/2020,10:48,,199,,,31294099391,1.59,San Juan,5
730987,97735216815,youtube,10/30/2020,21:53,0:33:51,,,,youtube.com,5000,Marikina,2
303060,64069407296,online_shopping,3/12/2020,13:45,0:15:29,,,,shopee,300,Muntinlupa,3
212718,68382571347,online_game,7/6/2020,11:51,0:39:34,,,,game b,2500,Paranaque,8
479821,42278816347,load,7/8/2020,7:15,,,GoSakto90,20,loading,,Navotas,1
823886,45750065811,twitter,5/28/2020,8:06,0:22:27,,,,twitter.com,250,Muntinlupa,2
760960,45437778122,youtube,12/5/2020,5:31,0:13:18,,,,youtube.com,5000,Las Pinas,2
543416,72958521126,call,8/9/2020,1:59,0:19:35,,,,69425763648,80,Muntinlupa,15
188967,94858690858,online_shopping,5/28/2020,9:52,0:59:31,,,,lazada,150,Valenzuela,4
983113,69972673871,bank,12/20/2020,14:32,0:49:41,,,,bdo,150,Makati,8
410295,46532806756,bank,3/28/2020,18:41,0:08:25,,,,bdo,100,Makati,7
647906,98051496625,online_consultation,4/13/2020,17:34,0:39:19,,,,technical_consultation,450,Valenzuela,14
955131,70709109996,call,8/30/2020,3:43,0:34:43,,,,11966413343,20,Las Pinas,10
545393,30304924405,online_support,12/18/2020,19:41,0:56:49,,,,finance_support,30,Makati,1
922017,80152014459,twitter,7/16/2020,10:42,0:05:44,,,,twitter.com,250,Muntinlupa,4
885640,78658513645,online_shopping,2/27/2020,13:23,0:07:47,,,,lazada,300,Muntinlupa,1
968159,15921265146,online_support,11/19/2020,5:45,0:22:43,,,,finance_support,60,Marikina,14
434353,60395434935,text,12/20/2020,2:45,0:05:37,59,,,76422288234,0.48,Muntinlupa,13
185185,82124734033,youtube,4/3/2020,9:10,0:54:27,,,,youtube.com,5000,Las Pinas,10
252510,85292561425,call,11/7/2020,1:54,0:48:26,,,,15335432625,100,Mandaluyong,3
831032,14210320861,online_consultation,7/4/2020,16:39,0:09:30,,,,technical_consultation,750,Manila,15
