mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
50339249194,6,11,1,20,4,1413,0,0,0,712,150,12,14
86270187965,4,3,9,3,29,0,0,0,0,701,150,10,7
81983701615,7,28,10,12,14,2922,0,0,0,509,80,7,13
11273905935,4,21,7,10,31,2590,0,0,0,702,250,3,6
69548626945,10,22,5,6,3,0,0,0,0,704,30,9,1
92387735495,5,11,8,14,21,2593,0,0,0,703,250,3,13
38405067453,2,25,11,8,27,1014,239,0,0,432,1,11,13
31459779280,10,21,8,10,19,560,0,0,0,704,30,4,6
26426837618,4,17,7,3,51,3579,0,0,0,702,200,12,2
42852620533,4,19,6,18,24,0,0,0,0,702,100,10,5
22755758585,6,25,8,18,48,2451,0,0,0,712,300,5,8
88648605450,4,7,5,17,30,2609,0,0,0,701,100,10,2
50480737955,11,28,12,17,53,3459,0,0,0,707,450,5,4
28656077148,4,14,3,21,3,0,0,0,0,702,150,7,13
76301575798,11,13,12,13,40,2030,0,0,0,711,600,2,11
33714569344,5,31,3,17,54,2727,0,0,0,703,250,9,10
94030271974,6,2,4,4,19,979,0,0,0,710,150,10,11
79663877657,11,31,3,9,34,740,0,0,0,711,600,7,6
39162912709,7,6,6,16,28,0,0,0,0,423,20,14,10
75073728113,11,26,6,19,23,3385,0,0,0,711,300,16,10
93731594051,1,12,10,7,38,0,0,0,0,706,1500,8,2
75451043735,7,2,6,19,38,2672,0,0,0,611,100,4,8
62153175965,7,13,8,16,25,148,0,0,0,390,20,15,15
37326641015,1,24,8,13,57,174,0,0,0,706,2000,13,14
76352928096,9,17,9,7,36,2350,0,0,0,715,3000,2,12
78889626557,5,26,1,19,48,1437,0,0,0,703,500,7,11
56607687892,3,27,5,14,46,1418,0,1,100,708,0,3,1
76542108534,4,28,4,22,31,0,0,0,0,702,100,8,10
27327384911,5,25,4,1,48,2141,0,0,0,703,250,5,7
87207517034,6,8,3,10,19,1818,0,0,0,710,750,5,12
68549530965,2,5,9,2,46,872,154,0,0,163,1,16,8
96766045391,9,9,5,11,57,3467,0,0,0,715,4000,11,6
84380976592,4,14,7,16,15,1392,0,0,0,702,100,12,4
84679081894,2,5,3,9,34,1512,227,0,0,196,1,15,5
70630502330,10,20,12,15,52,861,0,0,0,713,120,12,9
14655971314,5,9,12,10,29,1646,0,0,0,703,1250,16,8
88643391239,9,4,6,13,50,2874,0,0,0,715,4000,2,12
70436181809,4,6,6,2,58,2960,0,0,0,701,150,7,4
86956982750,2,8,11,21,27,1420,95,0,0,537,0,15,10
46359294662,6,2,10,15,1,1173,0,0,0,710,450,1,3
63413430333,10,24,1,4,15,1890,0,0,0,704,120,13,3
20476286846,4,7,5,17,14,330,0,0,0,702,100,14,13
99696774298,5,20,7,21,37,2601,0,0,0,703,500,14,4
34819736362,5,1,4,12,37,0,0,0,0,703,750,13,11
90917222591,8,13,10,13,25,3281,0,0,0,714,250,4,10
30958615920,1,15,10,6,45,1641,0,0,0,706,2500,11,15
52860040655,2,14,5,6,56,942,117,0,0,677,0,13,16
78127914346,5,14,9,22,53,0,0,0,0,703,250,7,7
76010464663,2,14,12,16,28,1412,69,0,0,52,0,16,14
60731296777,1,29,4,22,19,1417,0,0,0,706,2500,8,1
43410873172,11,7,1,4,50,1616,0,0,0,711,150,1,7
68590761745,10,31,1,7,3,388,0,0,0,704,150,3,13
51625684025,11,31,3,14,54,3055,0,0,0,711,450,15,7
55585169628,8,22,9,20,49,0,0,0,0,714,1250,14,4
60007053340,5,3,9,1,30,1287,0,0,0,703,500,14,14
96970438070,4,18,4,0,43,1170,0,0,0,702,250,14,9
12356324657,11,22,6,9,13,0,0,0,0,707,150,10,9
88502469838,7,15,4,0,7,3091,0,0,0,636,100,2,3
43137837972,5,13,11,2,11,2877,0,0,0,703,1000,7,10
91386353702,9,22,6,10,19,2613,0,0,0,715,1000,16,9
13388216328,10,23,10,3,50,738,0,0,0,704,120,13,15
79326386307,4,28,4,5,23,2424,0,0,0,702,200,2,15
87383062373,8,25,2,4,6,0,0,0,0,714,1000,14,1
44695315400,9,9,2,3,54,2599,0,0,0,715,1000,3,7
40476286585,8,16,6,1,2,3509,0,0,0,714,1000,10,11
46486819748,6,18,3,12,40,3496,0,0,0,709,750,5,15
65330642375,1,30,10,0,58,0,0,0,0,705,1500,10,9
70467673574,1,11,5,11,17,1839,0,0,0,705,2000,6,8
97419233048,9,5,7,3,31,148,0,0,0,715,2000,11,13
32724532328,6,14,10,19,16,3584,0,0,0,710,750,15,5
51392982175,4,17,11,16,25,491,0,0,0,702,250,11,14
83877537095,9,23,3,3,41,401,0,0,0,715,4000,2,16
72419977090,6,26,9,3,18,2188,0,0,0,710,450,5,9
82312925004,6,20,5,3,50,747,0,0,0,712,150,12,13
58596349272,9,20,10,16,20,3333,0,0,0,715,5000,4,10
22467498980,11,26,1,20,17,0,0,0,0,707,300,13,9
73728255058,9,27,11,21,6,1223,0,0,0,715,2000,6,2
83873538859,4,7,9,22,34,3533,0,0,0,701,250,2,6
11472054455,5,29,5,12,16,108,0,0,0,703,750,5,1
74695751162,6,25,10,9,50,1030,0,0,0,709,150,10,9
41000946229,2,4,12,14,22,562,229,0,0,128,1,11,13
42209414782,6,1,11,8,14,922,0,0,0,710,750,9,13
55110895990,6,27,4,14,39,656,0,0,0,712,750,16,14
27544651355,10,23,7,9,34,0,0,0,0,704,90,16,1
65398517382,5,5,7,9,12,0,0,0,0,703,1000,2,16
76764042669,9,18,8,8,31,160,0,0,0,715,3000,7,5
63163128955,9,10,10,11,57,0,0,0,0,715,5000,12,10
59049362185,9,25,7,19,45,590,0,0,0,715,4000,6,2
39054750061,10,27,2,7,16,0,0,0,0,704,150,16,16
10239382214,10,18,3,15,13,706,0,0,0,704,120,9,4
15715408267,2,11,12,10,48,0,199,0,0,157,1,6,5
97735216815,9,30,10,21,53,2031,0,0,0,715,5000,8,2
64069407296,11,12,3,13,45,929,0,0,0,711,300,4,3
68382571347,1,6,7,11,51,2374,0,0,0,706,2500,3,8
42278816347,3,8,7,7,15,0,0,3,20,708,0,11,1
45750065811,8,28,5,8,6,1347,0,0,0,714,250,4,2
45437778122,9,5,12,5,31,798,0,0,0,715,5000,15,2
72958521126,7,9,8,1,59,1175,0,0,0,444,80,4,15
94858690858,11,28,5,9,52,3571,0,0,0,707,150,9,4
69972673871,4,20,12,14,32,2981,0,0,0,701,150,1,8
46532806756,4,28,3,18,41,505,0,0,0,701,100,1,7
98051496625,6,13,4,17,34,2359,0,0,0,712,450,9,14
70709109996,7,30,8,3,43,2083,0,0,0,21,20,15,10
30304924405,10,18,12,19,41,3409,0,0,0,704,30,1,1
80152014459,8,16,7,10,42,344,0,0,0,714,250,4,4
78658513645,11,27,2,13,23,467,0,0,0,707,300,4,1
15921265146,10,19,11,5,45,1363,0,0,0,704,60,8,14
60395434935,2,20,12,2,45,337,59,0,0,495,0,4,13
82124734033,9,3,4,9,10,3267,0,0,0,715,5000,15,10
85292561425,7,7,11,1,54,2906,0,0,0,48,100,10,3
14210320861,6,4,7,16,39,570,0,0,0,712,750,14,15
56057291587,11,7,4,13,27,3498,0,0,0,711,450,10,14
96485063503,2,28,10,18,39,209,173,0,0,668,1,7,8
10711384255,4,26,6,22,9,2076,0,0,0,701,150,15,14
88988014881,3,8,12,21,59,2236,0,2,100,708,0,15,3
35631592449,2,17,10,20,47,1079,195,0,0,249,1,1,14
53520272043,8,12,6,13,27,1115,0,0,0,714,1250,3,8
62869604076,1,5,9,2,24,2744,0,0,0,705,1000,11,3
55117519437,4,7,8,19,10,3576,0,0,0,701,150,12,6
49588003004,11,3,3,1,29,0,0,0,0,707,600,13,15
38348514447,10,24,10,15,51,2682,0,0,0,713,30,7,11
54313409399,9,7,10,20,1,1515,0,0,0,715,1000,13,10
62564408620,4,7,9,21,45,1015,0,0,0,701,150,7,2
83455321836,8,12,2,2,29,1058,0,0,0,714,250,2,4
36884038110,4,21,5,12,53,1955,0,0,0,701,200,10,13
29887628757,2,11,12,20,35,1456,193,0,0,209,1,11,12
57423752195,1,3,11,23,46,2673,0,0,0,706,2000,9,14
78815860368,2,29,12,10,1,577,181,0,0,273,1,6,10
66627131578,3,28,9,1,19,2117,0,4,5,708,0,4,11
52693166425,4,24,10,6,17,3513,0,0,0,702,100,15,16
98909252927,4,31,7,17,28,1735,0,0,0,701,50,3,15
98155721262,4,30,8,9,41,2962,0,0,0,701,50,14,10
54769551557,10,27,4,11,56,1776,0,0,0,713,30,7,15
47183699287,11,17,3,21,26,3318,0,0,0,711,750,6,7
12599188029,8,22,5,12,49,2833,0,0,0,714,1000,7,11
58531582044,11,12,11,3,30,1583,0,0,0,707,300,1,8
25354504797,8,14,5,16,13,700,0,0,0,714,500,15,13
49693963124,2,25,2,21,19,0,103,0,0,567,0,5,13
49033252380,2,10,1,3,23,1074,106,0,0,357,0,5,6
89511442508,10,15,3,20,17,170,0,0,0,713,30,6,14
44586588056,6,3,8,2,41,1476,0,0,0,710,750,14,11
61854239699,9,14,9,2,56,3140,0,0,0,715,4000,5,14
67093956328,6,12,5,5,7,1780,0,0,0,710,750,3,11
81805806851,3,29,12,8,30,935,0,2,5,708,0,9,13
48660167019,4,17,10,21,49,838,0,0,0,702,50,12,2
23314348063,2,25,2,18,50,1251,113,0,0,241,0,5,12
10494509901,7,31,5,4,6,2835,0,0,0,172,20,8,13
53533850244,4,4,7,5,51,3325,0,0,0,702,50,14,10
77373651473,9,25,11,7,32,3577,0,0,0,715,2000,15,7
56462001221,3,19,8,20,9,627,0,1,20,708,0,11,15
36425820353,2,2,7,7,59,0,137,0,0,122,1,15,5
69917093435,11,21,6,21,6,0,0,0,0,711,450,15,11
13958877305,10,13,6,19,50,2005,0,0,0,713,150,16,9
50872091715,7,17,9,2,7,1691,0,0,0,333,40,5,16
19012453728,7,2,7,11,12,0,0,0,0,378,40,4,2
86159772690,5,10,7,6,17,1894,0,0,0,703,750,2,15
29506685645,1,16,10,23,54,291,0,0,0,705,2500,1,7
43596244892,4,25,1,21,20,0,0,0,0,702,50,2,5
63571120215,2,8,3,13,41,2533,82,0,0,165,0,6,10
29611175150,3,25,10,8,44,0,0,1,20,708,0,4,9
29856212414,4,22,3,20,52,1311,0,0,0,702,250,2,11
70932598920,5,21,5,6,20,799,0,0,0,703,500,7,5
42227736043,7,24,2,8,59,794,0,0,0,265,80,7,16
95383228101,6,15,12,10,29,1162,0,0,0,710,300,9,4
27224349580,6,28,6,18,23,1973,0,0,0,712,450,9,4
38362507812,7,6,1,15,10,474,0,0,0,264,60,15,10
72971682978,9,1,5,17,59,474,0,0,0,715,1000,16,6
73461073896,7,2,4,19,1,0,0,0,0,1,40,5,15
45923599008,9,31,8,22,32,3554,0,0,0,715,3000,2,9
25283945111,10,6,6,5,41,774,0,0,0,704,60,11,5
36301219187,4,16,12,19,15,1360,0,0,0,702,200,12,5
13436841279,8,20,12,9,13,1127,0,0,0,714,250,1,6
14248080205,2,20,6,19,16,3539,158,0,0,635,1,11,9
51366182772,11,29,1,18,28,2878,0,0,0,707,150,8,2
96983093307,10,1,11,16,45,1544,0,0,0,704,90,2,13
19386282100,8,27,6,2,51,1639,0,0,0,714,1250,16,7
92141155387,1,14,5,5,19,658,0,0,0,705,1500,8,7
30706561996,4,30,5,16,55,778,0,0,0,702,200,3,16
39573993563,3,30,9,17,51,3094,0,1,150,708,0,14,2
43966394254,1,30,10,0,14,89,0,0,0,706,500,2,12
25377688650,6,14,9,22,19,1917,0,0,0,710,450,5,1
98741910659,6,13,9,13,28,1965,0,0,0,710,600,8,2
20953892263,4,8,10,16,39,1044,0,0,0,702,200,16,10
93971683222,10,20,10,22,47,1110,0,0,0,704,120,6,6
26354261379,2,7,7,4,8,2477,237,0,0,226,1,12,2
62932280669,6,2,6,2,22,2307,0,0,0,710,150,2,14
54498378766,9,30,3,21,46,3599,0,0,0,715,2000,4,13
29782727919,4,27,5,18,34,2970,0,0,0,701,250,13,1
94233892507,1,23,7,14,59,0,0,0,0,705,2500,1,16
25712248826,8,14,2,7,33,1834,0,0,0,714,250,11,11
97161951983,4,26,4,0,52,0,0,0,0,701,150,14,10
10070699977,9,6,3,16,29,1238,0,0,0,715,1000,13,6
78319115013,3,9,8,8,45,2071,0,3,10,708,0,14,6
28261548423,9,13,5,8,12,2333,0,0,0,715,1000,14,7
84822903729,6,17,5,21,8,409,0,0,0,710,450,7,2
64191708576,7,10,9,15,23,1179,0,0,0,383,20,8,14
91507885089,7,16,4,9,5,0,0,0,0,329,20,4,11
65619288724,10,21,9,21,51,2594,0,0,0,713,150,7,4
81439221802,7,2,9,7,48,343,0,0,0,598,60,9,11
65256203147,6,5,3,12,13,2412,0,0,0,712,150,15,5
47178686918,10,15,7,6,47,3410,0,0,0,704,30,6,3
47801350282,6,12,8,6,51,0,0,0,0,709,600,8,10
61946359653,11,7,5,11,57,638,0,0,0,707,450,3,13
20059210973,6,2,6,14,11,297,0,0,0,710,750,9,3
67918912256,11,26,4,12,6,3118,0,0,0,711,300,9,11
95487409273,3,19,1,10,37,2453,0,4,100,708,0,13,9
77675989063,10,27,11,0,54,1108,0,0,0,704,150,9,16
39039464026,4,25,7,14,55,3133,0,0,0,701,250,7,4
47408846511,10,1,6,16,37,3082,0,0,0,713,150,1,6
72845818857,10,30,9,9,50,2377,0,0,0,713,120,7,7
83689344027,5,29,7,9,0,3551,0,0,0,703,1250,11,12
83450229998,7,13,6,3,18,2787,0,0,0,615,60,16,13
12279122790,6,3,9,22,21,1121,0,0,0,710,300,14,12
36662142313,7,23,4,8,1,0,0,0,0,223,40,12,16
93668943937,10,6,11,7,25,492,0,0,0,713,30,13,10
82926062289,6,27,1,5,56,2973,0,0,0,709,750,4,11
89478813514,6,17,9,13,36,1724,0,0,0,709,300,7,14
76422288234,4,18,9,13,15,1104,0,0,0,702,250,15,1
81393084398,4,22,8,10,48,1061,0,0,0,701,50,6,12
77120109104,5,16,12,19,16,0,0,0,0,703,500,8,6
12355517594,1,16,5,12,10,2734,0,0,0,706,2500,1,4
41032268950,3,27,8,18,13,0,0,2,100,708,0,9,15
91626080329,2,29,7,19,54,870,96,0,0,312,0,11,4
15755730633,9,17,6,15,10,2810,0,0,0,715,3000,12,5
85020968082,10,12,5,15,0,1513,0,0,0,704,60,12,8
22935075303,8,22,9,0,25,50,0,0,0,714,250,2,15
85820383662,10,23,12,18,46,2274,0,0,0,713,120,14,16
92797430258,10,15,2,16,57,1369,0,0,0,713,30,10,7
17492800867,2,13,11,1,25,3171,119,0,0,10,0,3,3
18889803268,3,9,8,0,34,3511,0,3,150,708,0,14,13
64560281311,5,3,10,2,39,3436,0,0,0,703,1250,10,12
77569296200,1,25,6,6,4,2809,0,0,0,705,1500,7,6
83495236915,4,30,6,15,31,3321,0,0,0,701,50,2,7
65854944364,11,16,3,1,0,770,0,0,0,711,150,5,9
43148120862,2,23,6,20,24,1859,114,0,0,102,0,15,4
55737971087,6,5,3,8,31,2328,0,0,0,709,150,5,2
90271286119,11,10,5,13,9,2391,0,0,0,711,750,6,3
26452838683,4,15,10,9,7,981,0,0,0,702,50,15,14
62482288150,1,16,12,21,19,0,0,0,0,706,1000,16,2
40499099742,5,23,8,22,25,450,0,0,0,703,750,9,12
85904955306,8,5,7,19,46,29,0,0,0,714,500,14,10
81206691967,4,5,1,8,26,3535,0,0,0,702,150,14,7
71816058365,8,5,7,11,30,0,0,0,0,714,500,10,16
92713513142,9,5,4,14,10,2424,0,0,0,715,4000,5,10
91407758524,1,25,10,6,3,1649,0,0,0,705,500,8,13
11537537744,4,23,7,12,29,2089,0,0,0,701,50,7,15
62216229431,9,13,9,7,9,0,0,0,0,715,3000,7,5
11900761032,11,24,12,10,1,1187,0,0,0,707,600,5,7
17608685013,11,17,11,18,9,1333,0,0,0,707,600,5,10
61427631377,4,3,9,8,15,3446,0,0,0,702,200,8,3
80686256945,2,3,5,1,52,0,193,0,0,11,1,10,10
78028534242,7,12,8,19,1,2917,0,0,0,216,80,6,15
64399746686,7,18,3,18,36,2230,0,0,0,583,40,11,16
93546640508,6,25,10,17,46,3203,0,0,0,710,450,16,14
91626227650,9,29,11,6,59,0,0,0,0,715,2000,13,7
92324723436,7,5,7,4,0,2198,0,0,0,632,20,15,7
85424082206,4,9,12,17,52,2459,0,0,0,702,50,15,6
29013433443,3,29,10,0,48,2873,0,4,50,708,0,15,12
84860661576,5,23,6,21,29,1490,0,0,0,703,500,9,1
56043631559,4,3,8,5,10,0,0,0,0,702,100,15,13
87304270334,11,9,11,0,7,1077,0,0,0,711,600,14,3
42247712068,5,11,10,9,44,3232,0,0,0,703,1250,1,12
30406518431,9,22,4,12,39,1999,0,0,0,715,5000,15,2
57800689980,1,25,1,14,30,0,0,0,0,706,2000,7,3
30265773090,4,22,7,14,12,2804,0,0,0,702,150,2,11
93652587134,11,30,9,5,39,3165,0,0,0,711,750,15,16
89537266426,2,8,12,18,53,2545,167,0,0,453,1,3,2
62538051240,2,30,7,4,3,2219,63,0,0,399,0,5,5
81517875477,10,19,10,6,6,2300,0,0,0,704,120,13,10
99424156658,8,26,12,16,29,889,0,0,0,714,1250,2,6
24400622741,5,26,3,21,13,0,0,0,0,703,1000,12,15
98743922938,6,11,11,13,39,135,0,0,0,710,750,3,16
13695751440,4,19,11,22,1,3320,0,0,0,702,250,11,3
12818910067,6,12,9,4,59,1270,0,0,0,712,150,2,5
66974016334,5,8,11,23,38,0,0,0,0,703,500,3,12
10128676318,7,14,1,15,36,2506,0,0,0,489,60,4,8
83042468774,4,12,3,15,44,0,0,0,0,702,50,12,5
45097872841,10,26,5,15,8,1846,0,0,0,704,60,9,12
82054304583,7,5,9,6,16,0,0,0,0,18,20,13,15
60882786216,10,25,5,2,25,0,0,0,0,713,150,13,11
58149354639,3,19,1,17,9,2543,0,2,10,708,0,11,5
21736086819,1,6,9,10,11,563,0,0,0,706,1500,10,10
40488105772,11,16,12,6,3,1452,0,0,0,711,600,11,10
85828270833,9,24,8,19,51,0,0,0,0,715,4000,15,5
49611479261,5,1,1,7,24,2910,0,0,0,703,250,6,1
98294395552,4,22,3,17,34,2263,0,0,0,701,150,14,4
38346045161,2,28,11,20,47,348,126,0,0,38,0,1,12
41417118189,3,27,6,3,49,0,0,3,150,708,0,8,8
72966635292,2,14,6,15,48,593,96,0,0,467,0,12,8
94777612735,1,16,5,0,22,321,0,0,0,706,1000,11,12
98434215178,9,9,6,11,33,351,0,0,0,715,3000,15,11
83074493647,10,16,6,19,28,3071,0,0,0,704,90,15,1
31766258795,2,27,12,19,55,1216,215,0,0,32,1,4,13
59679871358,11,27,6,2,39,2977,0,0,0,711,600,1,12
53539869564,3,25,1,12,23,342,0,1,10,708,0,4,7
55639436908,4,15,5,4,45,1949,0,0,0,701,50,16,4
82240602973,6,29,11,11,47,3131,0,0,0,710,150,7,14
68528735163,3,29,4,18,39,0,0,4,50,708,0,1,16
73918738759,4,25,12,5,33,269,0,0,0,701,100,6,5
61428587901,6,22,2,12,48,2556,0,0,0,709,150,7,5
39655966967,10,10,1,5,24,342,0,0,0,704,90,12,14
83759168667,3,4,7,15,49,2458,0,4,200,708,0,6,2
59131098743,5,23,2,13,16,2894,0,0,0,703,750,16,5
41114819129,11,30,11,6,12,0,0,0,0,711,300,15,5
20754003616,5,9,12,17,55,646,0,0,0,703,250,4,7
41315008173,5,8,2,5,31,2234,0,0,0,703,1000,5,3
58603312066,8,9,1,22,54,0,0,0,0,714,1250,1,8
85331278860,10,28,7,2,7,2845,0,0,0,713,90,5,15
66376258940,10,5,10,21,33,2716,0,0,0,713,60,12,9
25217078970,7,8,6,4,3,1048,0,0,0,104,60,14,11
99123415199,7,4,9,14,6,2473,0,0,0,422,20,10,1
49135581056,6,10,8,7,23,1391,0,0,0,709,750,8,7
98622615072,4,8,10,18,8,2132,0,0,0,701,200,11,9
17665255294,5,24,7,7,44,2871,0,0,0,703,750,10,7
45989438455,11,17,1,12,48,313,0,0,0,711,750,2,16
79564477533,4,13,6,14,38,3204,0,0,0,701,50,13,4
17497054567,5,27,6,8,41,0,0,0,0,703,1250,16,1
62935617062,11,23,11,16,56,2186,0,0,0,707,300,12,16
25517500610,1,25,1,12,41,807,0,0,0,706,2000,14,2
41606570889,8,15,12,17,54,613,0,0,0,714,1250,15,8
87370475665,3,22,6,3,16,80,0,1,150,708,0,1,4
93242880544,10,12,12,22,25,2501,0,0,0,704,120,4,13
94451577667,5,27,8,12,20,384,0,0,0,703,250,8,5
60095814940,9,25,5,8,42,2474,0,0,0,715,4000,7,6
58039236200,8,13,8,20,16,3492,0,0,0,714,1250,9,1
21474884302,11,26,11,6,27,559,0,0,0,707,750,6,7
41194021138,7,12,3,10,23,0,0,0,0,82,40,12,7
70661664527,8,24,6,0,49,3103,0,0,0,714,1250,13,9
48939765787,1,27,11,20,29,1818,0,0,0,705,2000,2,5
66942919839,1,25,2,14,55,2439,0,0,0,706,1500,8,6
51224666727,2,25,1,4,9,0,185,0,0,43,1,7,15
96250836648,1,7,12,5,44,0,0,0,0,706,2500,3,12
15428597265,4,2,1,23,34,36,0,0,0,701,200,6,12
73718439587,7,19,8,8,8,2938,0,0,0,630,60,2,6
61342085074,6,15,2,2,59,322,0,0,0,709,600,3,3
31884352107,3,21,7,14,47,0,0,1,100,708,0,6,16
74072760453,6,26,9,21,33,1961,0,0,0,709,450,3,16
54450806355,8,27,4,17,54,2374,0,0,0,714,1250,8,4
76343108940,9,28,2,1,14,520,0,0,0,715,2000,10,16
73577532815,10,25,12,16,57,759,0,0,0,713,60,11,5
59586887595,7,23,6,11,19,354,0,0,0,428,80,10,5
69223959206,4,30,10,17,26,1403,0,0,0,701,200,16,5
95782401124,3,4,1,17,7,1425,0,3,150,708,0,12,6
23345642186,4,13,10,3,48,464,0,0,0,701,50,1,14
43271875364,10,4,6,19,48,2489,0,0,0,704,30,11,6
20295101176,7,20,2,6,53,2326,0,0,0,543,20,14,12
74582634884,1,30,7,14,2,2314,0,0,0,706,1000,10,3
79790580860,8,7,1,6,7,2372,0,0,0,714,1000,15,7
49950246531,1,27,1,22,48,3281,0,0,0,705,2500,10,10
86677567982,1,22,1,10,26,531,0,0,0,706,2500,3,15
73775732227,2,6,9,16,37,1490,246,0,0,489,1,15,13
37276770345,9,17,6,11,51,46,0,0,0,715,4000,15,1
99202409829,2,4,8,4,58,0,99,0,0,676,0,1,10
77113604211,8,30,3,5,56,0,0,0,0,714,250,1,12
42975689194,11,1,7,8,21,929,0,0,0,711,450,8,13
56287030227,5,27,7,7,6,673,0,0,0,703,1000,6,9
93260178738,2,16,8,8,35,376,198,0,0,627,1,12,12
65966443844,1,30,11,10,9,1054,0,0,0,705,2000,9,13
70655502912,4,21,4,0,6,513,0,0,0,702,50,5,7
60004686055,8,25,4,11,11,1579,0,0,0,714,250,5,6
91503952953,2,2,3,13,46,680,137,0,0,577,1,9,8
47510877294,6,3,7,20,27,0,0,0,0,709,750,5,6
66549630512,4,15,12,16,31,1833,0,0,0,701,150,12,1
75590591767,5,18,9,3,15,2635,0,0,0,703,1250,11,5
69481244006,6,26,7,8,53,2091,0,0,0,710,750,6,8
34543999062,8,24,7,12,0,3463,0,0,0,714,750,8,11
55271136387,9,31,1,7,32,2579,0,0,0,715,4000,10,7
41056271361,5,23,1,16,14,681,0,0,0,703,1250,2,9
47841389688,6,13,6,6,20,0,0,0,0,709,150,5,3
15335432625,3,9,5,3,29,2081,0,1,100,708,0,11,12
35968115974,2,5,9,12,53,3024,184,0,0,294,1,15,12
50274112400,8,26,8,7,58,851,0,0,0,714,250,3,1
41358606849,4,14,5,21,12,1551,0,0,0,701,200,7,6
45727879932,6,16,5,20,58,2414,0,0,0,709,600,13,12
61650050716,7,30,9,19,14,239,0,0,0,107,20,5,12
38669040913,8,28,10,9,49,0,0,0,0,714,1000,14,7
17225187168,11,13,5,5,20,812,0,0,0,707,450,8,10
66678647226,3,27,6,13,17,1944,0,4,150,708,0,15,5
35879400669,3,1,7,6,26,2802,0,2,10,708,0,15,16
81136801759,5,12,1,13,32,2660,0,0,0,703,750,5,6
80992840239,2,29,5,13,58,1522,175,0,0,118,1,6,5
61889345137,5,9,9,22,52,0,0,0,0,703,250,6,4
30142849568,8,11,9,13,7,1855,0,0,0,714,750,1,13
99928630648,2,16,2,19,15,2967,138,0,0,132,1,11,7
26690699907,2,13,5,15,5,2625,54,0,0,457,0,8,6
22780412689,5,2,3,23,16,0,0,0,0,703,250,6,9
16832953301,10,14,10,20,56,0,0,0,0,704,150,6,14
76485428864,6,28,4,20,22,2216,0,0,0,712,750,6,15
77465677067,1,8,5,0,45,0,0,0,0,706,500,1,5
95154420305,3,7,1,4,26,0,0,2,20,708,0,11,15
95733696236,8,4,1,21,53,3073,0,0,0,714,750,6,7
96719299842,5,17,2,5,1,3529,0,0,0,703,750,16,6
12182287793,10,2,8,12,34,2497,0,0,0,704,60,13,12
69444182613,11,27,1,9,54,1099,0,0,0,711,300,1,7
45094896403,3,29,2,7,18,2788,0,2,100,708,0,10,7
35422551076,8,1,5,6,42,911,0,0,0,714,250,1,13
34360474135,9,8,2,23,10,3023,0,0,0,715,2000,2,16
31361709610,8,23,6,10,23,3234,0,0,0,714,250,10,13
37427272493,6,22,8,11,22,294,0,0,0,710,450,16,15
93850641556,10,29,7,5,2,2731,0,0,0,704,30,13,6
89755229860,10,3,10,15,47,415,0,0,0,713,60,9,6
47509602079,11,30,10,1,12,0,0,0,0,707,450,6,2
78571599953,3,14,6,23,45,1774,0,3,20,708,0,1,9
79111681522,11,22,4,13,55,3498,0,0,0,711,600,4,13
81011309004,5,24,10,15,28,0,0,0,0,703,1000,7,12
95724582990,5,29,3,15,43,2933,0,0,0,703,250,4,1
26927873512,4,10,8,16,47,0,0,0,0,701,200,2,14
28225651007,2,8,12,11,21,178,82,0,0,201,0,14,7
44519277853,8,10,10,3,54,0,0,0,0,714,750,12,14
24579821570,9,15,7,2,6,2411,0,0,0,715,1000,6,4
13997474276,11,19,1,6,29,1276,0,0,0,707,600,6,10
42657713751,7,25,10,1,56,2813,0,0,0,585,100,7,11
69112016674,6,21,8,19,23,1553,0,0,0,710,450,6,10
83894671953,9,27,6,17,57,509,0,0,0,715,4000,7,14
67942408328,9,7,10,19,38,1136,0,0,0,715,1000,7,4
46921677952,9,27,2,14,15,3115,0,0,0,715,3000,11,2
26456752236,9,17,5,23,7,0,0,0,0,715,5000,1,4
59597024374,3,21,8,13,38,2713,0,4,150,708,0,9,8
70526994515,6,5,3,2,29,1912,0,0,0,710,600,1,10
45896291741,10,15,7,3,40,3274,0,0,0,713,60,7,3
71684049256,4,30,6,18,20,3236,0,0,0,702,200,8,12
80725605878,8,8,9,19,13,2157,0,0,0,714,1000,4,12
92686338378,11,7,3,7,47,981,0,0,0,711,150,12,10
64067184135,2,10,8,12,15,671,152,0,0,310,1,5,5
22477724959,1,20,8,7,40,0,0,0,0,705,500,5,16
92487465822,7,20,2,1,56,527,0,0,0,639,100,14,11
87601268293,8,30,8,9,33,1739,0,0,0,714,1000,12,14
40092056356,8,3,8,22,45,1119,0,0,0,714,750,12,7
47239899643,4,27,4,6,40,2145,0,0,0,701,50,1,2
86142727579,3,12,2,3,24,2307,0,4,50,708,0,11,7
26275457103,11,12,8,19,27,451,0,0,0,707,600,2,5
69621023295,6,2,1,22,52,0,0,0,0,709,750,2,2
30012425794,7,2,6,18,37,0,0,0,0,501,100,5,3
17039908205,2,29,12,15,4,3137,214,0,0,392,1,12,8
66570923424,5,7,9,12,49,1076,0,0,0,703,1250,7,2
41044200671,4,25,5,14,36,933,0,0,0,701,50,13,9
19644544567,9,13,8,10,23,211,0,0,0,715,4000,8,12
